node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
HESX1,2372,0.4749915266547233,0.0001225211624751971,0.01631976499900067,8.61523113453444e-05,2.957131914852988
WNT3A,9846,0.5244587008821171,0.002970393193822022,0.055162046739115705,0.0010962729657428838,26.027750452846735
FZD8,466,0.4499793587450117,8.606833607941676e-06,0.008864306239549093,0.0001101992182874767,0.2827892181079279
WNT3,4114,0.4869452993150005,0.00044961451263947545,0.024607584955432624,9.993550649767258e-05,6.007247400565148
SIAH2,1676,0.47554413689466285,6.288323010550038e-05,0.014880711724735278,0.00015023118656998236,2.701105001371639
SOX9,11192,0.5273910004838449,0.0055724222377556264,0.059716207384643026,0.001631132596385143,36.22203591057646
RARG,5068,0.4890085240017945,0.00035200979673422197,0.02413570566549118,0.0003149726894005056,8.05007761889418
ISL1,5038,0.5121645609272215,0.0017572904056282884,0.04202123680612456,0.00018892279830851066,12.146428413079036
WNT16,2706,0.4840619757228856,0.00018186292192963642,0.02517682728265321,2.9628051134267253e-05,4.0464730579155495
FOXO1,2792,0.5015081028577271,0.0007425518986286335,0.02823422135190845,0.00022445493922518267,7.2754939265495855
CTNNB1,13844,0.537269291856071,0.008244140979938638,0.0661995814103739,0.0021622413025301768,47.76071818810799
